funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,,last_pymnt_amnt,acc_now_delinq,delinq_amnt,pub_rec_bankruptcies,tax_liens,disbursement_method,debt_settlement_flag,lable
5000,5000,2,0.14,116.29,5,5,30000,1,2,1,6,2,8.2,0,32356,1,5,0,7941,0.54,8,1,6843.524207,6843.52,5000,1843.52,41760,114,1615.73,0,0,0,0,1,1,0
5000,5000,2,0.16,122.79,2,5,61543.2,2,2,1,1,11,4.8,0,34486,0,5,0,7612,0.82,11,1,7244.015269,7244.02,5000,2244.02,41821,114,1481.86,0,0,0,0,1,1,0
5000,4904.546865,1,0.14,169.95,0,1,59000,1,2,1,10,4,15.48,1,35765,2,13,0,711,0.04,34,1,7287.57,7159.54,5000,2272.57,42370,116,1079.08,0,0,0,0,1,1,0
5000,5000,2,0.16,121.46,8,1,92070,1,2,1,3,13,8.65,0,32874,0,7,0,11187,0.77,21,1,6592.090814,6592.09,5000,1592.09,41244,112,3197.76,0,0,0,0,1,1,0
5000,4975,1,0.15,172.94,1,5,38000,1,2,1,3,9,4.11,0,38626,1,4,0,4829,0.85,8,1,5239.37052,5213.17,5000,239.37,40483,110,4722.3,0,0,0,0,1,1,0
5000,4975,2,0.16,122.45,10,1,33000,3,2,1,5,8,14.94,0,35704,8,20,0,17404,0.09,50,1,6048.103124,6017.86,5000,1048.1,40878,111,4091.86,0,0,0,0,1,1,0
5000,5000,1,0.13,169.03,4,5,35000,1,2,1,3,11,4.32,0,37165,1,16,0,5398,0.33,20,1,6085.381755,6085.38,5000,1085.38,41456,113,177.96,0,0,0,0,1,1,0
5000,5000,1,0.1,162.23,3,5,48200,2,2,1,10,5,21.29,0,37165,0,4,0,1376,0.39,4,1,5840.716741,5840.72,5000,840.72,41456,113,167.27,0,0,0,0,1,1,0
5000,4925,1,0.1,162.23,5,1,120000,1,2,1,10,11,4.79,0,37316,3,13,0,6093,0.43,22,1,5841.535631,5753.91,5000,841.54,41456,113,165.09,0,0,0,0,1,1,0
5000,5000,1,0.12,165.74,5,4,57000,3,2,1,3,2,17.79,0,38322,1,13,0,1404,0.14,27,1,5895.419441,5895.42,5000,895.42,41183,112,1604.54,0,0,0,0,1,1,0
5000,5000,1,0.18,179.67,5,1,130000,1,2,1,5,12,8.62,0,31017,0,4,0,9826,0.98,13,1,5540.419215,5540.42,5000,540.42,40603,111,4284.47,0,0,0,0,1,1,0
5000,5000,1,0.16,175.67,4,5,59000,1,2,1,3,9,19.57,0,34425,1,7,0,18773,1,15,1,2949.42,2949.42,1909.02,873.81,40848,111,175.67,0,0,0,0,1,1,1
5000,5000,1,0.12,165.74,3,1,72000,2,2,1,3,12,17,1,36373,2,7,0,4172,0.52,9,1,5967.483992,5967.48,5000,967.48,41456,113,196.05,0,0,0,0,1,1,0
5000,4900,2,0.13,114.36,2,5,43616.75,1,2,1,15,9,0.99,0,37196,1,7,0,0,0,14,1,5422.305347,5313.86,5000,422.31,40575,111,4623.86,0,0,0,0,1,1,0
5000,5000,1,0.16,174.76,4,5,18600,1,2,1,3,4,13.68,0,38869,0,6,0,4576,0.8,8,1,2563.21,2563.21,1541.05,725.5,40756,111,174.76,0,0,0,0,1,1,1
5000,5000,1,0.15,172.65,1,4,20000,2,2,1,3,4,7.02,0,39203,0,3,0,4913,0.57,4,1,6033.627528,6033.63,5000,1033.63,41061,112,2243.06,0,0,0,0,1,1,0
5000,4993.924038,1,0.11,164.86,5,5,48000,1,2,1,7,2,8.8,0,38384,1,5,0,9486,0.37,20,1,5463.231695,5455.03,5000,463.23,40695,111,3820.75,0,0,0,0,1,1,0
5000,5000,1,0.16,176.9,1,5,35000,1,2,1,3,2,16.9,0,34090,1,4,1,3995,1,7,1,5149.36991,5149.37,5000,149.37,40422,110,974.13,0,0,1,0,1,1,0
5000,5000,1,0.14,169.95,1,5,42996,3,2,1,7,13,8.04,0,37500,0,3,0,4284,0.86,13,1,6118.314772,6118.31,5000,1118.31,41456,113,197.21,0,0,0,0,1,1,0
5000,5000,2,0.15,119.51,2,1,55000,1,2,1,7,2,5.08,0,36678,0,6,0,7458,0.67,7,1,3533.7,3533.7,1845.49,1486.49,41244,112,15,0,0,0,0,1,1,1
5000,4895.027894,2,0.11,109.02,5,1,50000,1,2,1,7,1,13.25,0,37926,2,6,0,1762,0.09,10,1,6540.527733,6401.62,5000,1540.53,42156,115,117.04,0,0,0,0,1,1,0
5000,5000,1,0.13,169.03,10,4,44000,2,2,1,3,1,22.01,0,34516,0,9,0,1833,0.8,11,1,5900.24118,5900.24,5000,900.24,41000,112,2355.68,0,0,0,0,1,1,0
5000,5000,1,0.15,172.65,1,5,30240,2,2,1,10,14,10.28,0,38261,1,11,0,4202,0.84,11,1,6215.564782,6215.56,5000,1215.56,41426,113,183.08,0,0,0,0,1,1,0
5000,5000,2,0.13,114.36,5,1,80000,1,2,1,1,4,8.83,1,35490,0,4,0,7052,0.46,39,1,5163.652312,5163.65,5000,163.65,40422,110,4935.69,0,0,0,0,1,1,0
5000,4982.216108,1,0.14,170.84,5,5,87000,3,2,1,7,9,5.92,0,38353,2,11,0,2184,0.55,20,1,6110.083205,6084.48,5000,1110.08,41244,112,1163.18,0,0,0,0,1,1,0
5000,4912.071323,1,0.07,154.71,5,5,50004,1,2,1,7,11,7.78,0,35156,0,5,0,15048,0.47,15,1,5569.790354,5465.39,5000,569.79,41426,113,165.56,0,0,0,0,1,1,0
5000,4910.929637,2,0.08,101.1,10,4,44000,1,2,1,14,9,13.31,0,29921,1,7,0,2451,0.17,19,1,5758.945064,5639.55,5000,758.95,41214,112,2938.78,0,0,0,0,1,1,0
5000,4782.316662,1,0.14,171.74,1,5,51996,3,2,1,7,8,18.35,2,36069,0,5,0,5338,0.91,11,1,6198.306335,5924.67,5000,1183.31,41426,113,194.82,0,0,0,0,1,1,0
5000,4775.873386,1,0.1,162.23,6,5,42996,2,2,1,10,8,17.75,0,37408,0,11,0,11375,0.46,25,1,5840.825712,5568.4,5000,840.83,41426,113,168.92,0,0,0,0,1,1,0
5000,4876.347955,1,0.07,154.71,3,5,25000,1,2,1,3,11,10.03,0,32478,1,17,0,10632,0.21,23,1,5569.752951,5422.28,5000,569.75,41426,113,165.53,0,0,0,0,1,1,0
5000,5000,2,0.14,115.34,10,1,45000,1,2,1,5,2,9.84,0,34304,5,9,0,875,0.04,24,1,6919.79,6919.79,5000,1919.79,42156,115,133.16,0,0,0,0,1,1,0
5000,4814.159555,1,0.13,169.03,3,1,64000,1,2,1,5,2,19.71,0,34243,3,13,0,10553,0.74,33,1,6083.679106,5850.57,5000,1083.68,41395,113,349.88,0,0,0,0,1,1,0
5000,4765.306499,1,0.08,156.41,9,1,60000,1,2,1,4,8,22.24,0,35370,1,17,0,1221,0.15,37,1,5462.389255,5190.9,5000,462.39,40878,111,2807.82,0,0,0,0,1,1,0
5000,5000,1,0.15,172.94,7,1,50000,1,2,1,15,5,19.61,0,35916,1,6,0,414,0.59,13,1,6226.093646,6226.09,5000,1226.09,41426,113,188.1,0,0,0,0,1,1,0
5000,4939.150902,2,0.12,110.87,7,5,60000,2,2,1,15,2,10.88,1,34851,3,7,0,10,0,20,1,6133.143446,6032.48,5000,1133.14,41183,112,3147.88,0,0,0,0,1,1,0
5000,4900,2,0.14,116.29,1,5,24000,3,2,1,15,6,13.85,0,38261,0,4,0,4629,0.37,5,1,6978.47,6838.9,5000,1978.47,42186,115,7.33,0,0,0,0,1,1,0
5000,4677.124351,1,0.12,165.74,1,5,64151,1,2,1,9,11,17.9,0,34366,1,10,0,10476,0.94,21,1,5967.41766,5569.75,5000,967.42,41426,113,193.59,0,0,0,0,1,1,0
5000,4735.007709,1,0.12,165.74,2,5,20000,2,2,1,10,13,16.98,0,38930,0,7,0,709,0.26,8,1,5967.439044,5632.25,5000,967.44,41426,113,195.1,0,0,0,0,1,1,0
5000,4950,2,0.11,109.94,4,5,35004,3,2,1,10,4,8.33,0,38626,0,5,0,226,0.15,7,1,6587.93,6522.05,5000,1587.93,42156,115,54.9,0,0,0,0,1,1,0
5000,4500,1,0.12,165.74,2,1,70000,1,2,1,3,12,14.76,0,37347,3,3,0,0,0,17,1,5497.44,4946.84,4504.39,955.13,41334,113,165.74,0,0,0,0,1,1,1
5000,4975,1,0.11,163.11,10,5,26100,3,2,1,7,12,22.99,0,35339,3,6,0,2639,0.39,32,1,5871.913111,5842.55,5000,871.91,41426,113,177.71,0,0,0,0,1,1,0
5000,4500,1,0.13,169.03,2,5,40000,1,2,1,2,2,14.37,0,38899,1,4,0,4178,0.31,5,1,5723.44963,5151.12,5000,723.45,40817,111,3192.99,0,0,0,0,1,1,0
5000,5000,1,0.14,170.84,4,5,60000,1,2,1,10,9,19.54,0,37226,0,8,0,9873,0.94,14,1,5897.466061,5897.47,5000,897.47,40940,112,2660.13,0,0,0,0,1,1,0
5000,4994.095192,1,0.14,170.84,6,5,30000,2,2,1,10,1,13,0,38899,0,7,0,3605,0.6,7,1,6149.00225,6140.5,5000,1149,41395,113,355.98,0,0,0,0,1,1,0
5000,4998.104218,2,0.21,136.03,1,5,59355.96,1,2,1,4,8,10.09,1,35004,1,5,0,2490,0.83,6,1,8161.516766,8156.08,5000,3161.52,42156,115,136.43,0,0,0,0,1,1,0
5000,4949.58959,1,0.07,154.71,6,1,40113,1,2,1,13,1,8.62,0,33909,0,13,0,1343,0.02,42,1,5569.639093,5509.44,5000,569.64,41426,113,160.9,0,0,0,0,1,1,0
5000,4965.522897,1,0.16,176.9,2,5,24996,1,2,1,3,13,8.07,0,38718,0,4,0,1939,0.97,8,1,6368.703131,6315.8,5000,1368.7,41456,113,192.67,0,0,0,0,1,1,0
5000,4855.951682,1,0.08,156.41,2,5,50000,2,2,1,2,13,6.02,0,35886,1,8,0,2805,0.25,26,1,5630.785106,5464.35,5000,630.79,41426,113,160.56,0,0,0,0,1,1,0
5000,4841.452637,1,0.15,172.94,1,5,98004,1,2,1,10,1,11.63,0,32264,2,9,0,5105,0.65,10,1,6213.507361,5992.3,5000,1213.51,41334,113,365.43,0,0,0,0,1,1,0
5000,4858.273802,1,0.1,162.23,11,4,24000,3,2,1,10,2,7.5,0,35034,0,4,0,10334,0.63,8,1,5840.917506,5655.43,5000,840.92,41426,113,169.32,0,0,0,0,1,1,0
5000,4991.029218,1,0.08,155.56,4,5,82150,3,2,1,2,9,6.19,0,37530,0,6,0,4604,0.49,19,1,5600.051987,5589.27,5000,600.05,41426,113,174.98,0,0,0,0,1,1,0
5000,4953.552367,1,0.16,175.05,3,5,35000,1,2,1,13,2,4.25,0,37012,3,2,0,258,0.86,10,1,6279.490814,6209.59,5000,1279.49,41306,113,866.46,0,0,0,0,1,1,0
5000,4992.182587,1,0.13,169.63,3,5,32760,1,2,1,3,7,22.38,0,34486,0,17,0,2777,0.06,30,1,6123.988073,6113.07,5000,1108.99,41426,113,193.34,0,0,0,0,1,1,0
5000,5000,1,0.11,164.55,8,5,74500,2,2,1,2,14,9.34,0,35977,1,8,0,5596,0.6,20,1,5924.232613,5924.23,5000,924.23,41426,113,175.03,0,0,0,0,1,1,0
5000,4848.011841,2,0.11,107.77,2,5,80000,1,2,1,10,2,4.83,0,38353,0,5,0,1488,0.43,6,1,6432.630951,6197.23,5000,1432.63,41913,114,971.62,0,0,0,0,1,1,0
5000,4925,1,0.13,168.74,7,5,26400,3,2,1,14,2,11.86,1,37408,1,4,0,75,0.25,9,1,552.15,543.85,228.97,107.77,40391,110,168.74,0,0,0,0,1,1,1
5000,5000,2,0.15,118.85,7,1,26880,1,2,1,5,11,13.48,0,35309,2,5,0,1734,0.62,11,1,6921.070953,6921.07,5000,1921.07,41640,114,1938.26,0,0,0,0,1,1,0
5000,5000,2,0.18,125.78,5,1,100000,1,2,1,3,8,8.71,0,38261,0,10,0,8675,0.93,13,1,7467.677557,7467.68,5000,2467.68,41883,114,1201.45,0,0,0,0,1,1,0
5000,5000,1,0.13,168.74,1,5,23000,3,2,1,9,8,14.14,0,37591,2,7,0,4386,0.94,9,1,5308.781427,5308.78,5000,308.78,40513,110,4467.11,0,0,0,0,1,1,0
5000,4950,1,0.13,169.63,3,5,55000,1,2,1,3,2,6.13,0,33543,2,4,0,9289,0.34,11,1,5586.651147,5530.78,5000,586.65,40695,111,3727.36,0,0,0,0,1,1,0
5000,4725,1,0.07,153.84,10,1,83004,1,2,1,10,1,8.18,0,31413,3,12,0,10759,0.16,37,1,5133.851013,4851.49,5000,133.85,40513,110,6.39,0,0,0,0,1,1,0
5000,5000,1,0.08,155.56,1,5,35000,1,2,1,3,8,20.06,0,35034,0,5,0,4243,0.16,11,1,5537.398909,5537.4,5000,537.4,41091,112,1817.36,0,0,0,0,1,1,0
5000,5000,1,0.14,170.53,9,1,33685,1,2,1,3,4,21.48,2,34001,1,4,0,2818,0.91,17,1,6139.162183,6139.16,5000,1139.16,41426,113,178.45,0,0,0,0,1,1,0
5000,5000,2,0.08,101.1,3,1,63945,3,2,1,1,2,13.64,0,35490,1,21,0,32100,0.6,37,1,5327.062991,5327.06,5000,327.06,40664,111,3640.1,0,0,0,0,1,1,0
5000,4925,1,0.11,164.55,11,5,27919.2,1,2,1,10,2,23.77,0,32051,0,9,0,5739,0.73,16,1,5807.386699,5720.28,5000,807.39,41061,112,2032.15,0,0,0,0,1,1,0
5000,4500,1,0.11,164.55,3,1,36000,1,2,1,3,12,0.08,0,39173,2,9,0,719,0.05,11,1,5699.011755,5129.11,5000,699.01,40909,112,2743.96,0,0,0,0,1,1,0
5000,5000,1,0.11,164.55,10,5,135000,3,2,1,3,9,24.76,0,31472,0,18,0,65979,0.91,38,1,5924.527257,5924.53,5000,924.53,41426,113,178,0,0,0,0,1,1,0
5000,5000,2,0.17,124.78,1,5,28224,1,2,1,10,10,5.06,1,37500,3,4,0,3445,0.66,12,1,7047.777702,7047.78,5000,2047.78,41456,113,2564.78,0,0,0,0,1,1,0
5000,5000,1,0.14,171.43,1,1,102996,3,2,1,10,2,18.73,1,36130,1,9,0,8097,0.89,20,1,6043.735455,6043.74,5000,1043.74,41091,112,1945.62,0,0,0,0,1,1,0
5000,4662.03,1,0.13,167.83,4,5,40000,1,2,1,10,9,16.68,0,37012,0,11,0,9563,0.61,37,1,1704.38,1689.08,1020.15,474.82,40634,111,173.22,0,0,0,0,1,1,1
5000,5000,2,0.16,120.8,0,1,60000,1,2,1,5,14,17.28,0,34851,2,9,0,5834,0.73,27,1,5548.547397,5548.55,5000,548.55,40725,111,102.68,0,0,0,0,1,1,0
5000,5000,1,0.14,171.43,10,5,39862,1,2,1,7,6,10.78,0,35916,0,5,0,4053,0.77,7,1,6171.556964,6171.56,5000,1171.56,41426,113,190.59,0,0,0,0,1,1,0
5000,5000,1,0.08,155.56,9,1,50400,3,2,1,8,7,13.62,0,35886,3,16,0,1175,0.42,36,1,5600.059056,5600.06,5000,600.06,41426,113,175.62,0,0,0,0,1,1,0
5000,5000,2,0.08,101.1,8,1,104860,3,2,1,1,12,0.81,0,34335,5,6,0,1067,0.03,20,1,5544.29555,5544.3,5000,544.3,40909,112,13.88,0,0,0,0,1,1,0
5000,4950,2,0.11,107.77,5,1,62400,1,2,1,5,2,11.23,0,38412,1,6,0,1941,0.29,6,1,5732.50437,5675.18,5000,732.5,41122,112,244.68,0,0,0,0,1,1,0
5000,5000,1,0.14,171.43,4,5,33000,1,2,1,3,9,16.04,0,38687,1,6,0,3638,0.66,10,1,5978.488994,5978.49,5000,978.49,41122,112,1237.85,0,0,0,0,1,1,0
5000,4950,1,0.11,164.55,2,5,48048,1,2,1,3,2,17.33,0,36526,0,7,0,20800,0.86,18,1,5906.882947,5847.81,5000,906.88,41365,113,52.13,0,0,0,0,1,1,0
5000,5000,1,0.11,164.55,10,1,43200,1,2,1,2,4,20.39,0,34274,1,8,1,11407,0.71,19,1,5492.405934,5492.41,5000,492.41,40695,111,3686.55,0,0,1,0,1,1,0
5000,5000,2,0.08,101.1,10,1,30996,1,2,1,10,11,19.86,0,35643,0,6,0,17566,0.77,18,1,1314.3,1314.3,918.72,389.08,40695,111,101.1,0,0,0,0,1,1,1
5000,5000,1,0.13,169.63,9,5,95000,3,2,1,2,2,22.61,0,34759,1,12,1,15046,0.82,21,1,6106.695234,6106.7,5000,1106.7,41426,113,189.07,0,0,1,0,1,1,0
5000,4994.231882,2,0.08,100.22,2,1,30000,1,2,1,1,14,13.2,0,36495,0,5,0,11013,0.29,14,1,5691.784986,5683.78,5000,691.78,41183,112,2343.83,0,0,0,0,1,1,0
5000,4950,1,0.08,155.56,9,5,82000,2,2,1,3,2,10.6,0,35612,0,8,0,9329,0.32,13,1,5600.074814,5544.07,5000,600.07,41426,113,176.61,0,0,0,0,1,1,0
5000,4633.41,1,0.14,171.43,1,5,66000,2,2,1,9,9,1,0,38930,2,3,0,0,0,3,1,391.38,374.83,111.83,59.06,40360,110,171.43,0,0,0,0,1,1,1
5000,5000,1,0.16,176.9,3,1,60000,3,2,1,5,1,22.92,0,34912,3,27,0,16509,0.58,51,1,6361.94644,6361.95,5000,1361.95,41334,113,536.94,0,0,0,0,1,1,0
5000,4950,1,0.1,161.06,10,1,70000,1,2,1,3,9,2.45,0,34608,3,8,0,24403,0.55,33,1,5740.534754,5683.12,5000,740.53,41183,112,64.67,0,0,0,0,1,1,0
5000,4975,1,0.08,156.41,3,1,55000,1,2,1,2,2,4.3,0,36678,0,7,0,6551,0.64,16,1,5627.546774,5599.41,5000,627.55,41334,113,473.38,0,0,0,0,1,1,0
5000,5000,1,0.1,161.93,4,5,38300,1,2,1,3,2,22.21,0,32021,0,24,0,5796,0.2,46,1,5791.473077,5791.47,5000,791.47,41183,112,1284.25,0,0,0,0,1,1,0
5000,5000,1,0.08,156.41,9,1,60000,3,2,1,3,10,16.84,0,34700,0,18,0,22954,0.43,38,1,5630.866522,5630.87,5000,630.87,41395,113,164.9,0,0,0,0,1,1,0
5000,5000,1,0.13,169.63,8,1,30000,1,2,1,3,2,13.44,0,36373,1,20,0,7168,0.26,36,1,5767.42,5767.42,4667.2,1099.3,41365,113,25.84,0,0,0,0,1,1,1
5000,5000,1,0.15,173.24,6,4,33000,2,2,1,3,9,22.29,0,37530,0,4,0,1732,0.94,14,1,4597.33,4597.33,3367.18,1118.6,41122,112,173.24,0,0,0,0,1,1,1
5000,5000,1,0.13,167.84,10,1,6000000,2,2,1,5,2,0.01,0,36892,1,2,0,1434,0.38,10,1,5514.49306,5514.49,5000,514.49,40634,111,3845.25,0,0,0,0,1,1,0
5000,5000,1,0.1,161.06,5,4,16800,1,2,1,10,1,11.36,0,36039,0,9,0,3743,0.35,12,1,5455.838302,5455.84,5000,455.84,40695,111,3529.15,0,0,0,0,1,1,0
5000,5000,1,0.13,167.84,6,5,30000,1,2,1,3,8,16.72,0,37712,0,8,0,2365,0.74,11,1,6042.632357,6042.63,5000,1042.63,41395,113,195.99,0,0,0,0,1,1,0
5000,4925,1,0.13,167.84,8,1,138996,3,2,1,10,2,8.12,0,35886,1,8,0,41421,0.93,22,1,2014.08,1983.79,1452.74,550.42,40664,111,167.84,0,0,0,0,1,1,1
5000,5000,1,0.15,172.33,8,5,58880,1,2,1,3,12,16.47,0,37926,0,6,0,10814,0.66,8,1,5935.826661,5935.83,5000,935.83,41395,113,251.48,0,0,0,0,1,1,0
5000,5000,1,0.07,153.85,10,1,90000,1,2,1,3,4,11.33,0,36281,0,9,0,10643,0.26,35,1,5028.352448,5028.35,5000,28.35,40330,110,5029.05,0,0,0,0,1,1,0
5000,4950,1,0.1,161.06,7,1,66000,1,2,1,2,3,16.18,0,34790,1,8,0,27163,0.77,35,1,5664.599324,5607.95,5000,664.6,40969,112,2294.24,0,0,0,0,1,1,0
5000,5000,1,0.13,168.73,3,5,17676,1,2,1,10,10,13.1,0,38626,0,3,0,687,0.69,5,1,6074.526109,6074.53,5000,1074.53,41395,113,184.87,0,0,0,0,1,1,0
5000,5000,1,0.08,156.41,8,1,48000,1,2,1,5,2,0.4,0,37377,1,8,0,526,0.02,19,1,5630.846048,5630.85,5000,630.85,41395,113,164.26,0,0,0,0,1,1,0
5000,4950,1,0.11,164.56,1,5,40000,2,2,1,4,4,11.42,0,37316,2,10,0,4208,0.51,17,1,5924.695705,5865.45,5000,924.7,41395,113,178.67,0,0,0,0,1,1,0
5000,5000,1,0.15,172.33,3,5,27600,1,2,1,3,11,12.35,0,37895,0,5,0,4648,0.42,16,1,6191.996528,6192,5000,1192,41306,113,684.82,0,0,0,0,1,1,0
5000,5000,1,0.13,169.63,4,5,54792,2,2,1,3,12,18.22,0,35735,0,10,0,4196,0.91,21,1,6095.628815,6095.63,5000,1095.63,41306,113,686.59,0,0,0,0,1,1,0
5000,5000,1,0.07,153.85,10,1,50000,1,2,1,5,9,0.77,0,33239,1,6,0,1603,0.06,22,1,5539.169815,5539.17,5000,539.17,41395,113,177.11,0,0,0,0,1,1,0
5000,5000,1,0.1,161.06,1,4,25000,1,2,1,3,12,22.08,0,36495,2,13,0,7106,0.39,20,1,5583.058752,5583.06,5000,583.06,40848,111,2854.92,0,0,0,0,1,1,0
5000,5000,1,0.07,153.85,11,1,40800,1,2,1,8,8,11.94,0,32509,1,8,0,6685,0.11,37,1,5227.828726,5227.83,5000,227.83,40575,111,4003.43,0,0,0,0,1,1,0
5000,5000,1,0.08,155.55,4,1,51996,2,2,1,5,10,1.68,0,38078,0,9,0,1074,0.04,11,1,5565.359061,5565.36,5000,565.36,41153,112,1378.1,0,0,0,0,1,1,0
5000,5000,1,0.07,153.85,10,1,45000,1,2,1,10,1,8.21,0,32295,1,14,0,2947,0.08,35,1,5500.278623,5500.28,5000,500.28,41122,112,1513.18,0,0,0,0,1,1,0
5000,5000,1,0.14,171.43,0,1,200004,3,2,1,10,1,14.12,0,31959,3,7,0,38919,0.93,25,1,6171.541637,6171.54,5000,1171.54,41395,113,192.79,0,0,0,0,1,1,0
5000,5000,1,0.14,171.43,4,5,45600,1,2,1,7,8,7.95,0,38777,1,4,0,5344,0.73,11,1,5702.557218,5702.56,5000,702.56,40725,111,3480.5,0,0,0,0,1,1,0
5000,5000,1,0.11,163.68,1,5,49800,1,2,1,1,10,17.4,0,38261,1,7,0,15916,0.64,13,1,3109.92,3109.92,2424.32,672.87,40878,111,163.68,0,0,0,0,1,1,1
5000,5000,1,0.15,174.15,4,1,91000,1,2,1,8,8,16.27,0,35309,2,14,0,36883,0.88,21,1,5116.98,5116.98,3838.21,1208.08,41214,112,174.15,0,0,0,0,1,1,1
5000,5000,1,0.14,170.52,4,1,36000,1,2,1,3,8,14.43,3,34943,1,10,0,13425,0.36,29,1,6139.028978,6139.03,5000,1139.03,41395,113,177.02,0,0,0,0,1,1,0
5000,5000,1,0.13,167.84,3,1,60000,1,2,1,10,12,17.62,0,37165,1,11,0,5564,0.27,12,1,6042.548593,6042.55,5000,1042.55,41395,113,196.64,0,0,0,0,1,1,0
5000,4792.235375,1,0.08,156.41,4,5,46000,3,2,1,3,13,20.97,0,36739,0,5,0,4571,0.38,13,1,5630.653376,5380.41,5000,630.65,41395,113,160.98,0,0,0,0,1,1,0
5000,5000,1,0.08,156.41,5,5,48996,2,2,1,7,4,8.67,0,34912,0,12,0,1517,0.07,20,1,5630.925223,5630.93,5000,630.93,41395,113,165.27,0,0,0,0,1,1,0
5000,5000,1,0.15,173.24,2,5,39996,3,2,1,10,9,16.17,0,36465,0,7,0,11742,0.77,14,1,539.72,539.72,336.05,202.41,40422,110,20,0,0,0,0,1,1,1
5000,4797.964441,1,0.11,163.68,3,5,38400,3,2,1,3,12,19.88,0,38626,0,7,0,387,0.09,14,1,5721.354381,5459.59,5000,721.35,40940,112,2456.96,0,0,0,0,1,1,0
5000,5000,1,0.15,173.24,4,5,32496,1,2,1,3,10,7.5,0,32752,3,8,0,2595,0.9,15,1,6092.558918,6092.56,5000,1092.56,41306,113,110.8,0,0,0,0,1,1,0
5000,4589.77,1,0.1,161.06,8,1,54996,1,2,1,3,5,14.34,0,35674,2,14,0,27099,0.77,34,1,643.06,643.02,441.05,201.54,40483,110,482.8,0,0,0,0,1,1,1
5000,5000,1,0.15,174.15,10,5,64000,1,2,1,7,8,7.09,0,34731,0,4,1,482,0.34,10,1,6269.096601,6269.1,5000,1269.1,41395,113,178.37,0,0,0,0,1,1,0
5000,4950,1,0.08,156.41,5,1,54000,3,2,1,3,2,12,0,33482,1,11,1,3148,0.4,35,1,5630.906759,5574.6,5000,630.91,41395,113,165.25,0,0,1,0,1,1,0
5000,5000,1,0.14,171.43,7,1,52000,2,2,1,3,2,1.85,0,35886,2,3,0,157,0.52,7,1,6159.40266,6159.4,5000,1159.4,41306,113,686.11,0,0,0,0,1,1,0
5000,4925,1,0.07,154.7,10,5,45984,1,2,1,3,10,4.78,0,30621,1,8,0,3732,0.62,25,1,5263.492064,5184.54,5000,263.49,40634,111,5.22,0,0,0,0,1,1,0
5000,5000,1,0.13,168.73,4,5,27264,1,2,1,10,8,8.45,0,38657,1,5,0,5570,0.43,9,1,5445.453317,5445.45,5000,445.45,40603,111,4.75,0,0,0,0,1,1,0
5000,5000,1,0.07,153.85,8,5,27000,1,2,1,10,2,9.6,0,35034,0,8,0,4232,0.36,17,1,5450.130941,5450.13,5000,450.13,40969,112,2226.47,0,0,0,0,1,1,0
5000,4975,1,0.11,164.56,10,5,59800,1,2,1,3,8,17.56,0,35796,2,8,0,10820,0.23,19,1,5422.265898,5395.15,5000,422.27,40603,111,3944.78,0,0,0,0,1,1,0
5000,4939.210353,1,0.11,162.8,3,5,32004,1,2,1,7,4,24.86,0,37803,0,9,0,2360,0.59,12,1,5861.271519,5783.19,5000,861.27,41395,113,172.81,0,0,0,0,1,1,0
5000,5000,1,0.15,174.15,1,4,28800,3,2,1,3,9,18.92,0,38899,0,10,0,5702,0.45,12,1,6269.097484,6269.1,5000,1269.1,41395,113,178.44,0,0,0,0,1,1,0
5000,4900,1,0.1,161.93,7,5,112000,1,2,1,15,5,18.33,0,33512,2,20,0,43947,0.64,49,1,5829.577753,5712.99,5000,829.58,41395,113,185.94,0,0,0,0,1,1,0
5000,5000,1,0.13,167.84,10,5,51000,1,2,1,7,2,1.53,1,36312,0,7,1,1066,0.4,12,1,3915.28,3915.28,2910.77,931.25,41061,112,161.66,0,0,0,0,1,1,1
5000,5000,1,0.15,174.15,3,5,94000,1,2,1,3,2,3.83,0,34486,0,2,0,4820,0.96,14,1,6294.875422,6294.88,5000,1264.88,41334,113,518.26,0,0,0,0,1,1,0
5000,5000,1,0.1,161.06,3,5,30000,2,2,1,2,4,8.4,0,37742,0,8,1,491,0.08,9,1,5798.55591,5798.56,5000,798.56,41395,113,177.24,0,0,0,0,1,1,0
5000,5000,1,0.14,170.52,4,5,22800,2,2,1,3,4,2.32,0,35339,0,3,0,795,0.2,16,1,5882.491327,5882.49,5000,882.49,41214,112,26.76,0,0,0,0,1,1,0
5000,5000,1,0.13,169.63,6,1,48000,3,2,1,3,8,14.93,0,35947,3,16,1,16394,0.71,33,1,5057.17,5057.17,5000,57.17,40330,110,5057.33,0,0,1,0,1,1,0
5000,5000,1,0.08,155.55,5,1,80748,1,2,1,10,11,15.14,0,36251,0,13,0,16108,0.44,21,1,5599.852949,5599.85,5000,599.85,41395,113,172.6,0,0,0,0,1,1,0
5000,5000,1,0.08,155.55,2,1,55000,1,2,1,3,9,7.37,0,37135,0,6,0,102,0.01,28,1,5439.998973,5440,5000,440,40848,111,2800.9,0,0,0,0,1,1,0
